dt,cl,p',spl
0,0,0,#NUM!
0.0119,0.030504142,0.071431581,71.05720537
0.012,0.034938407,0.081815303,72.23609097
0.0121,0.039065094,0.091478769,73.20580633
0.0122,0.042899375,0.100457509,74.01904818
0.0123,0.046455784,0.108785556,74.71082476
0.0124,0.049748238,0.116495499,75.30558302
0.0125,0.052790062,0.123618542,75.82107244
0.0126,0.05559401,0.13018455,76.27058904
0.0127,0.058172287,0.136222104,76.66435175
0.0128,0.060536569,0.141758545,77.01038504
0.0129,0.062698024,0.146820027,77.31510608
0.013,0.064667332,0.151431558,77.58372787
0.0131,0.066454703,0.155617044,77.82054334
0.0132,0.068069893,0.159399337,78.02913033
0.0133,0.069522227,0.16280027,78.2125025
0.0134,0.070820612,0.165840698,78.37322243
0.0135,0.071973552,0.16854054,78.51348769
0.0136,0.072989169,0.170918811,78.63519734
0.0137,0.073875214,0.172993662,78.74000395
0.0138,0.074639082,0.174782414,78.82935477
0.0139,0.07528783,0.176301588,78.90452458
0.014,0.075828186,0.177566941,78.96664233
0.0141,0.076266565,0.178593494,79.01671274
0.0142,0.076609082,0.179395564,79.0556341
0.0143,0.076861561,0.179986795,79.08421294
0.0144,0.077029551,0.180380178,79.10317631
0.0145,0.077118337,0.180588087,79.11318204
0.0146,0.077132947,0.180622299,79.1148274
0.0147,0.077078167,0.180494021,79.10865647
0.0148,0.076958549,0.180213912,79.09516638
0.0149,0.076778423,0.179792111,79.0748127
0.015,0.076541903,0.179238251,79.04801404
0.0151,0.076252898,0.178561489,79.01515608
0.0152,0.075915124,0.177770522,78.97659503
0.0153,0.075532104,0.176873605,78.93266064
0.0154,0.075107187,0.175878575,78.88365886
0.0155,0.074643546,0.174792866,78.82987416
0.0156,0.074144191,0.173623527,78.77157157
0.0157,0.073611976,0.172377239,78.7089985
0.0158,0.073049604,0.171060333,78.64238633
0.0159,0.072459635,0.169678801,78.57195184
0.016,0.071844491,0.168238318,78.49789845
0.0161,0.071206464,0.16674425,78.42041741
0.0162,0.070547721,0.16520167,78.33968874
0.0163,0.069870309,0.163615373,78.25588221
0.0164,0.069176161,0.161989887,78.16915811
0.0165,0.068467103,0.160329484,78.079668
0.0166,0.067744855,0.158638197,77.98755537
0.0167,0.067011041,0.156919823,77.89295627
0.0168,0.066267188,0.155177941,77.79599981
0.0169,0.065514735,0.153415921,77.6968087
0.017,0.064755034,0.151636929,77.59549968
0.0171,0.063989357,0.149843943,77.49218393
0.0172,0.063218898,0.148039758,77.38696743
0.0173,0.062444777,0.146226997,77.27995134
0.0174,0.061668043,0.144408119,77.17123229
0.0175,0.060889679,0.142585423,77.06090266
0.0176,0.060110604,0.140761063,76.94905086
0.0177,0.059331678,0.13893705,76.83576158
0.0178,0.058553701,0.137115261,76.72111595
0.0179,0.05777742,0.135297443,76.60519186
0.018,0.05700353,0.133485225,76.48806402
0.0181,0.056232678,0.131680118,76.36980423
0.0182,0.055465461,0.129883526,76.2504815
0.0183,0.054702435,0.128096749,76.13016221
0.0184,0.053944114,0.126320986,76.00891023
0.0185,0.053190969,0.124557347,75.88678708
0.0186,0.052443438,0.122806851,75.763852
0.0187,0.051701918,0.121070435,75.64016213
0.0188,0.050966778,0.119348955,75.51577253
0.0189,0.05023835,0.117643196,75.39073635
0.019,0.04951694,0.115953868,75.26510487
0.0191,0.048802822,0.114281617,75.13892759
0.0192,0.048096245,0.112627025,75.01225232
0.0193,0.047397432,0.110990615,74.88512525
0.0194,0.046706584,0.109372854,74.757591
0.0195,0.046023876,0.107774156,74.6296927
0.0196,0.045349464,0.106194885,74.50147205
0.0197,0.044683483,0.104635358,74.37296934
0.0198,0.044026051,0.103095848,74.24422356
0.0199,0.043377266,0.101576587,74.11527238
0.02,0.04273721,0.100077768,73.98615227
0.0201,0.04210595,0.098599547,73.85689845
0.0202,0.041483539,0.097142046,73.72754503
0.0203,0.040870015,0.095705356,73.59812498
0.0204,0.040265404,0.094289537,73.46867016
0.0205,0.039669719,0.092894621,73.33921142
0.0206,0.039082963,0.091520614,73.20977855
0.0207,0.038505128,0.090167497,73.08040037
0.0208,0.037936197,0.08883523,72.95110472
0.0209,0.037376143,0.087523751,72.8219185
0.021,0.036824931,0.086232978,72.69286773
0.0211,0.036282519,0.08496281,72.56397749
0.0212,0.035748856,0.083713133,72.43527202
0.0213,0.035223888,0.082483813,72.30677471
0.0214,0.03470755,0.081274705,72.17850813
0.0215,0.034199775,0.080085649,72.05049404
0.0216,0.033700491,0.078916473,71.92275341
0.0217,0.033209618,0.077766995,71.79530645
0.0218,0.032727074,0.076637023,71.6681726
0.0219,0.032252775,0.075526355,71.54137058
0.022,0.031786629,0.074434781,71.41491841
0.0221,0.031328545,0.073362085,71.28883337
0.0222,0.030878426,0.072308042,71.16313207
0.0223,0.030436175,0.071272422,71.03783046
0.0224,0.030001692,0.070254992,70.91294381
0.0225,0.029574873,0.06925551,70.78848676
0.0226,0.029155616,0.068273735,70.66447331
0.0227,0.028743814,0.067309418,70.54091685
0.0228,0.028339361,0.066362311,70.41783015
0.0229,0.02794215,0.065432161,70.29522542
0.023,0.027552072,0.064518715,70.17311425
0.0231,0.027169018,0.063621716,70.0515077
0.0232,0.026792878,0.062740909,69.93041624
0.0233,0.026423543,0.061876036,69.80984982
0.0234,0.026060902,0.061026841,69.68981785
0.0235,0.025704846,0.060193065,69.57032923
0.0236,0.025355266,0.059374452,69.45139234
0.0237,0.025012051,0.058570745,69.33301505
0.0238,0.024675093,0.057781689,69.21520478
0.0239,0.024344282,0.05700703,69.09796845
0.024,0.024019512,0.056246515,68.98131252
0.0241,0.023700674,0.055499893,68.86524299
0.0242,0.023387663,0.054766914,68.74976543
0.0243,0.023080372,0.05404733,68.63488497
0.0244,0.022778697,0.053340897,68.52060634
0.0245,0.022482533,0.052647371,68.40693382
0.0246,0.022191779,0.051966511,68.29387133
0.0247,0.021906332,0.051298081,68.18142239
0.0248,0.021626093,0.050641843,68.06959011
0.0249,0.02135096,0.049997566,67.95837729
0.025,0.021080838,0.049365019,67.84778632
0.0251,0.020815628,0.048743977,67.73781926
0.0252,0.020555235,0.048134214,67.62847785
0.0253,0.020299565,0.047535511,67.51976347
0.0254,0.020048524,0.04694765,67.41167721
0.0255,0.019802022,0.046370416,67.30421984
0.0256,0.019559968,0.045803597,67.19739182
0.0257,0.019322273,0.045246987,67.09119335
0.0258,0.01908885,0.04470038,66.98562433
0.0259,0.018859613,0.044163574,66.88068439
0.026,0.018634477,0.043636373,66.77637291
0.0261,0.018413358,0.04311858,66.67268902
0.0262,0.018196176,0.042610004,66.5696316
0.0263,0.01798285,0.042110458,66.4671993
0.0264,0.0177733,0.041619755,66.36539055
0.0265,0.01756745,0.041137716,66.26420356
0.0266,0.017365223,0.040664161,66.16363633
0.0267,0.017166545,0.040198915,66.06368668
0.0268,0.016971341,0.039741807,65.96435222
0.0269,0.016779541,0.039292668,65.8656304
0.027,0.016591073,0.038851333,65.76751849
0.0271,0.016405869,0.038417639,65.67001357
0.0272,0.01622386,0.037991429,65.5731126
0.0273,0.01604498,0.037572545,65.47681237
0.0274,0.015869163,0.037160836,65.38110954
0.0275,0.015696347,0.036756151,65.28600063
0.0276,0.015526467,0.036358344,65.19148203
0.0277,0.015359464,0.035967272,65.09755001
0.0278,0.015195276,0.035582793,65.00420074
0.0279,0.015033845,0.03520477,64.91143026
0.028,0.014875113,0.034833068,64.81923453
0.0281,0.014719024,0.034467554,64.72760942
0.0282,0.014565523,0.0341081,64.6365507
0.0283,0.014414556,0.033754579,64.54605406
0.0284,0.014266069,0.033406867,64.45611512
0.0285,0.014120011,0.033064843,64.36672943
0.0286,0.013976331,0.032728388,64.27789248
0.0287,0.01383498,0.032397387,64.1895997
0.0288,0.013695909,0.032071725,64.10184647
0.0289,0.013559072,0.031751292,64.01462811
0.029,0.013424421,0.031435979,63.92793991
0.0291,0.01329191,0.03112568,63.84177712
0.0292,0.013161497,0.030820292,63.75613496
0.0293,0.013033138,0.030519712,63.67100861
0.0294,0.012906789,0.030223841,63.58639323
0.0295,0.01278241,0.029932583,63.50228398
0.0296,0.01265996,0.029645842,63.41867597
0.0297,0.0125394,0.029363526,63.33556432
0.0298,0.012420691,0.029085545,63.25294414
0.0299,0.012303795,0.028811809,63.17081052
0.03,0.012188675,0.028542232,63.08915858
0.0301,0.012075294,0.028276729,63.00798341
0.0302,0.011963619,0.028015218,62.92728011
0.0303,0.011853613,0.027757617,62.84704381
0.0304,0.011745244,0.027503849,62.76726962
0.0305,0.011638478,0.027253835,62.68795269
0.0306,0.011533283,0.027007501,62.60908816
0.0307,0.011429628,0.026764773,62.53067123
0.0308,0.011327483,0.026525578,62.45269707
0.0309,0.011226816,0.026289846,62.3751609
0.031,0.011127599,0.026057509,62.29805798
0.0311,0.011029802,0.025828499,62.22138356
0.0312,0.010933399,0.025602752,62.14513295
0.0313,0.010838361,0.025380202,62.06930148
0.0314,0.010744662,0.025160787,61.99388451
0.0315,0.010652276,0.024944446,61.91887743
0.0316,0.010561177,0.02473112,61.84427569
0.0317,0.010471341,0.024520749,61.77007474
0.0318,0.010382742,0.024313277,61.6962701
0.0319,0.010295357,0.024108648,61.62285731
0.032,0.010209163,0.023906808,61.54983195
0.0321,0.010124138,0.023707703,61.47718967
0.0322,0.010040258,0.023511282,61.40492612
0.0323,0.009957502,0.023317493,61.33303703
0.0324,0.009875849,0.023126287,61.26151815
0.0325,0.009795279,0.022937615,61.19036528
0.0326,0.009715771,0.022751431,61.11957427
0.0327,0.009637305,0.022567687,61.04914102
0.0328,0.009559862,0.022386339,60.97906147
0.0329,0.009483423,0.022207342,60.90933159
0.033,0.00940797,0.022030653,60.83994744
0.0331,0.009333484,0.02185623,60.77090509
0.0332,0.009259949,0.021684031,60.70220066
0.0333,0.009187346,0.021514017,60.63383034
0.0334,0.009115659,0.021346148,60.56579036
0.0335,0.009044871,0.021180385,60.49807697
0.0336,0.008974967,0.02101669,60.43068652
0.0337,0.008905931,0.020855027,60.36361536
0.0338,0.008837747,0.02069536,60.29685992
0.0339,0.0087704,0.020537654,60.23041666
0.034,0.008703875,0.020381873,60.1642821
0.0341,0.008638159,0.020227986,60.0984528
0.0342,0.008573237,0.020075957,60.03292536
0.0343,0.008509095,0.019925756,59.96769646
0.0344,0.00844572,0.019777352,59.90276278
0.0345,0.008383099,0.019630712,59.83812108
0.0346,0.008321219,0.019485807,59.77376817
0.0347,0.008260068,0.019342608,59.70970089
0.0348,0.008199632,0.019201086,59.64591612
0.0349,0.0081399,0.019061213,59.58241081
0.035,0.008080861,0.018922961,59.51918193
0.0351,0.008022503,0.018786303,59.45622652
0.0352,0.007964814,0.018651213,59.39354165
0.0353,0.007907784,0.018517665,59.33112442
0.0354,0.007851401,0.018385633,59.26897201
0.0355,0.007795655,0.018255094,59.20708161
0.0356,0.007740537,0.018126023,59.14545047
0.0357,0.007686035,0.017998395,59.08407588
0.0358,0.00763214,0.017872189,59.02295517
0.0359,0.007578842,0.017747381,58.9620857
0.036,0.007526131,0.01762395,58.90146489
0.0361,0.007473999,0.017501872,58.8410902
0.0362,0.007422437,0.017381128,58.78095911
0.0363,0.007371434,0.017261696,58.72106915
0.0364,0.007320984,0.017143555,58.66141789
0.0365,0.007271076,0.017026687,58.60200295
0.0366,0.007221703,0.01691107,58.54282196
0.0367,0.007172857,0.016796687,58.48387261
0.0368,0.007124529,0.016683518,58.42515262
0.0369,0.007076712,0.016571544,58.36665975
0.037,0.007029398,0.016460749,58.30839177
0.0371,0.006982579,0.016351113,58.25034653
0.0372,0.006936249,0.01624262,58.19252187
0.0373,0.006890398,0.016135253,58.1349157
0.0374,0.006845022,0.016028995,58.07752593
0.0375,0.006800112,0.01592383,58.02035053
0.0376,0.006755662,0.015819741,57.9633875
0.0377,0.006711665,0.015716714,57.90663484
0.0378,0.006668115,0.015614732,57.85009063
0.0379,0.006625005,0.015513781,57.79375294
0.038,0.006582328,0.015413845,57.73761989
0.0381,0.00654008,0.015314911,57.68168962
0.0382,0.006498252,0.015216964,57.62596031
0.0383,0.006456841,0.01511999,57.57043016
0.0384,0.006415838,0.015023975,57.51509741
0.0385,0.00637524,0.014928907,57.4599603
0.0386,0.006335041,0.014834771,57.40501713
0.0387,0.006295234,0.014741555,57.35026621
0.0388,0.006255814,0.014649247,57.29570587
0.0389,0.006216777,0.014557833,57.24133448
0.039,0.006178116,0.014467301,57.18715043
0.0391,0.006139827,0.01437764,57.13315213
0.0392,0.006101905,0.014288837,57.07933803
0.0393,0.006064345,0.014200882,57.02570657
0.0394,0.006027141,0.014113763,56.97225624
0.0395,0.00599029,0.014027468,56.91898557
0.0396,0.005953786,0.013941986,56.86589306
0.0397,0.005917625,0.013857308,56.81297728
0.0398,0.005881802,0.013773421,56.7602368
0.0399,0.005846313,0.013690317,56.70767022
0.04,0.005811154,0.013607984,56.65527615
0.0401,0.00577632,0.013526413,56.60305322
0.0402,0.005741807,0.013445594,56.5510001
0.0403,0.00570761,0.013365517,56.49911546
0.0404,0.005673727,0.013286173,56.447398
0.0405,0.005640153,0.013207552,56.39584642
0.0406,0.005606883,0.013129645,56.34445947
0.0407,0.005573915,0.013052443,56.29323588
0.0408,0.005541244,0.012975937,56.24217444
0.0409,0.005508867,0.012900118,56.19127393
0.041,0.005476779,0.012824979,56.14053314
0.0411,0.005444978,0.01275051,56.0899509
0.0412,0.005413459,0.012676703,56.03952605
0.0413,0.00538222,0.012603549,55.98925744
0.0414,0.005351256,0.012531042,55.93914394
0.0415,0.005320565,0.012459173,55.88918442
0.0416,0.005290143,0.012387934,55.83937779
0.0417,0.005259987,0.012317318,55.78972297
0.0418,0.005230094,0.012247316,55.74021887
0.0419,0.00520046,0.012177923,55.69086445
0.042,0.005171083,0.01210913,55.64165865
0.0421,0.005141959,0.01204093,55.59260046
0.0422,0.005113085,0.011973316,55.54368885
0.0423,0.005084458,0.011906281,55.49492282
0.0424,0.005056076,0.011839819,55.44630138
0.0425,0.005027936,0.011773923,55.39782356
0.0426,0.005000034,0.011708585,55.34948838
0.0427,0.004972368,0.0116438,55.3012949
0.0428,0.004944936,0.011579561,55.25324217
0.0429,0.004917734,0.011515862,55.20532927
0.043,0.00489076,0.011452697,55.15755528
0.0431,0.004864011,0.011390059,55.10991929
0.0432,0.004837484,0.011327942,55.06242041
0.0433,0.004811178,0.011266341,55.01505775
0.0434,0.00478509,0.011205249,54.96783044
0.0435,0.004759216,0.011144661,54.92073762
0.0436,0.004733556,0.011084572,54.87377843
0.0437,0.004708105,0.011024975,54.82695204
0.0438,0.004682863,0.010965865,54.7802576
0.0439,0.004657826,0.010907236,54.7336943
0.044,0.004632993,0.010849084,54.68726133
0.0441,0.00460836,0.010791402,54.64095787
0.0442,0.004583927,0.010734187,54.59478313
0.0443,0.004559691,0.010677432,54.54873633
0.0444,0.004535648,0.010621133,54.50281669
0.0445,0.004511799,0.010565284,54.45702344
0.0446,0.004488139,0.010509881,54.41135583
0.0447,0.004464668,0.010454918,54.36581309
0.0448,0.004441384,0.010400392,54.32039449
0.0449,0.004418283,0.010346297,54.27509929
0.045,0.004395364,0.010292629,54.22992676
0.0451,0.004372626,0.010239383,54.18487619
0.0452,0.004350066,0.010186555,54.13994686
0.0453,0.004327683,0.01013414,54.09513806
0.0454,0.004305474,0.010082134,54.05044911
0.0455,0.004283438,0.010030532,54.0058793
0.0456,0.004261573,0.00997933,53.96142796
0.0457,0.004239877,0.009928525,53.91709441
0.0458,0.004218348,0.009878111,53.87287799
0.0459,0.004196985,0.009828085,53.82877802
0.046,0.004175786,0.009778443,53.78479386
0.0461,0.004154749,0.00972918,53.74092485
0.0462,0.004133872,0.009680293,53.69717035
0.0463,0.004113155,0.009631778,53.65352973
0.0464,0.004092594,0.009583632,53.61000236
0.0465,0.004072189,0.009535849,53.56658761
0.0466,0.004051938,0.009488427,53.52328486
0.0467,0.004031839,0.009441362,53.4800935
0.0468,0.004011892,0.009394651,53.43701293
0.0469,0.003992093,0.009348289,53.39404254
0.047,0.003972443,0.009302273,53.35118175
0.0471,0.003952938,0.0092566,53.30842995
0.0472,0.003933579,0.009211266,53.26578657
0.0473,0.003914363,0.009166268,53.22325103
0.0474,0.003895289,0.009121602,53.18082275
0.0475,0.003876356,0.009077266,53.13850118
0.0476,0.003857561,0.009033255,53.09628573
0.0477,0.003838905,0.008989567,53.05417586
0.0478,0.003820385,0.008946199,53.01217101
0.0479,0.003802,0.008903147,52.97027064
0.048,0.003783749,0.008860408,52.9284742
0.0481,0.00376563,0.008817979,52.88678116
0.0482,0.003747642,0.008775857,52.84519097
0.0483,0.003729784,0.008734039,52.80370311
0.0484,0.003712055,0.008692523,52.76231706
0.0485,0.003694453,0.008651305,52.7210323
0.0486,0.003676977,0.008610382,52.6798483
0.0487,0.003659627,0.008569751,52.63876457
0.0488,0.0036424,0.008529411,52.59778059
0.0489,0.003625295,0.008489357,52.55689585
0.049,0.003608312,0.008449587,52.51610987
0.0491,0.003591449,0.008410099,52.47542214
0.0492,0.003574705,0.008370889,52.43483218
0.0493,0.003558079,0.008331956,52.3943395
0.0494,0.003541569,0.008293296,52.35394362
0.0495,0.003525176,0.008254907,52.31364405
0.0496,0.003508897,0.008216787,52.27344033
0.0497,0.003492731,0.008178932,52.23333198
0.0498,0.003476678,0.008141341,52.19331854
0.0499,0.003460736,0.00810401,52.15339954
0.05,0.003444905,0.008066938,52.11357453
0.0501,0.003429183,0.008030122,52.07384304
0.0502,0.00341357,0.00799356,52.03420463
0.0503,0.003398064,0.007957249,51.99465884
0.0504,0.003382664,0.007921187,51.95520523
0.0505,0.003367369,0.007885372,51.91584336
0.0506,0.003352179,0.007849801,51.87657279
0.0507,0.003337092,0.007814472,51.83739308
0.0508,0.003322108,0.007779384,51.79830381
0.0509,0.003307225,0.007744533,51.75930454
0.051,0.003292443,0.007709918,51.72039484
0.0511,0.003277761,0.007675536,51.68157431
0.0512,0.003263177,0.007641386,51.64284251
0.0513,0.003248692,0.007607465,51.60419903
0.0514,0.003234303,0.007573771,51.56564346
0.0515,0.003220011,0.007540302,51.52717538
0.0516,0.003205814,0.007507057,51.4887944
0.0517,0.003191711,0.007474033,51.45050011
0.0518,0.003177702,0.007441228,51.4122921
0.0519,0.003163786,0.00740864,51.37416998
0.052,0.003149961,0.007376268,51.33613335
0.0521,0.003136228,0.007344109,51.29818183
0.0522,0.003122585,0.007312161,51.26031501
0.0523,0.003109032,0.007280423,51.22253252
0.0524,0.003095567,0.007248893,51.18483398
0.0525,0.003082191,0.007217569,51.14721899
0.0526,0.003068901,0.007186449,51.10968719
0.0527,0.003055698,0.007155532,51.07223819
0.0528,0.003042581,0.007124815,51.03487162
0.0529,0.003029548,0.007094297,50.99758712
0.053,0.0030166,0.007063976,50.96038431
0.0531,0.003003736,0.007033851,50.92326283
0.0532,0.002990954,0.007003919,50.88622232
0.0533,0.002978254,0.006974179,50.84926241
0.0534,0.002965635,0.00694463,50.81238275
0.0535,0.002953097,0.00691527,50.77558299
0.0536,0.002940639,0.006886097,50.73886276
0.0537,0.00292826,0.006857109,50.70222173
0.0538,0.00291596,0.006828306,50.66565954
0.0539,0.002903737,0.006799685,50.62917584
0.054,0.002891592,0.006771245,50.59277029
0.0541,0.002879524,0.006742984,50.55644256
0.0542,0.002867531,0.006714901,50.5201923
0.0543,0.002855614,0.006686994,50.48401918
0.0544,0.002843771,0.006659263,50.44792286
0.0545,0.002832003,0.006631704,50.41190301
0.0546,0.002820308,0.006604318,50.37595929
0.0547,0.002808686,0.006577102,50.3400914
0.0548,0.002797135,0.006550055,50.30429899
0.0549,0.002785657,0.006523176,50.26858174
0.055,0.00277425,0.006496463,50.23293933
0.0551,0.002762912,0.006469915,50.19737145
0.0552,0.002751645,0.00644353,50.16187778
0.0553,0.002740447,0.006417308,50.126458
0.0554,0.002729318,0.006391247,50.09111179
0.0555,0.002718257,0.006365345,50.05583886
0.0556,0.002707263,0.006339601,50.02063888
0.0557,0.002696337,0.006314014,49.98551155
0.0558,0.002685477,0.006288583,49.95045658
0.0559,0.002674682,0.006263307,49.91547365
0.056,0.002663954,0.006238183,49.88056246
0.0561,0.00265329,0.006213211,49.84572271
0.0562,0.00264269,0.00618839,49.81095412
0.0563,0.002632154,0.006163719,49.77625637
0.0564,0.002621682,0.006139195,49.74162919
0.0565,0.002611272,0.006114819,49.70707227
0.0566,0.002600925,0.006090589,49.67258533
0.0567,0.002590639,0.006066503,49.63816808
0.0568,0.002580415,0.00604256,49.60382023
0.0569,0.002570252,0.006018761,49.5695415
0.057,0.002560148,0.005995102,49.53533161
0.0571,0.002550105,0.005971583,49.50119027
0.0572,0.002540121,0.005948204,49.46711721
0.0573,0.002530196,0.005924962,49.43311216
0.0574,0.002520329,0.005901858,49.39917482
0.0575,0.002510521,0.005878889,49.36530494
0.0576,0.002500769,0.005856054,49.33150223
0.0577,0.002491075,0.005833354,49.29776644
0.0578,0.002481438,0.005810786,49.26409728
0.0579,0.002471857,0.005788349,49.23049449
0.058,0.002462331,0.005766043,49.19695781
0.0581,0.002452861,0.005743867,49.16348697
0.0582,0.002443445,0.005721819,49.13008172
0.0583,0.002434084,0.005699898,49.09674178
0.0584,0.002424778,0.005678104,49.0634669
0.0585,0.002415524,0.005656435,49.03025682
0.0586,0.002406324,0.005634892,48.99711129
0.0587,0.002397177,0.005613471,48.96403005
0.0588,0.002388082,0.005592174,48.93101286
0.0589,0.002379039,0.005570998,48.89805944
0.059,0.002370047,0.005549942,48.86516957
0.0591,0.002361107,0.005529007,48.83234299
0.0592,0.002352218,0.005508191,48.79957944
0.0593,0.002343379,0.005487492,48.7668787
0.0594,0.00233459,0.005466911,48.7342405
0.0595,0.00232585,0.005446446,48.70166462
0.0596,0.00231716,0.005426097,48.6691508
0.0597,0.002308519,0.005405862,48.63669881
0.0598,0.002299927,0.00538574,48.60430842
0.0599,0.002291382,0.005365732,48.57197937
0.06,0.002282885,0.005345835,48.53971145
0.0601,0.002274436,0.00532605,48.5075044
0.0602,0.002266034,0.005306374,48.47535801
0.0603,0.002257679,0.005286809,48.44327204
0.0604,0.00224937,0.005267352,48.41124625
0.0605,0.002241107,0.005248002,48.37928043
0.0606,0.00223289,0.00522876,48.34737434
0.0607,0.002224718,0.005209624,48.31552775
0.0608,0.002216591,0.005190593,48.28374045
0.0609,0.002208509,0.005171668,48.2520122
0.061,0.002200471,0.005152846,48.22034279
0.0611,0.002192478,0.005134127,48.18873199
0.0612,0.002184528,0.00511551,48.15717959
0.0613,0.002176621,0.005096996,48.12568536
0.0614,0.002168758,0.005078582,48.09424909
0.0615,0.002160937,0.005060268,48.06287056
0.0616,0.002153159,0.005042054,48.03154957
0.0617,0.002145423,0.005023938,48.00028588
0.0618,0.002137728,0.005005921,47.9690793
0.0619,0.002130076,0.004988,47.9379296
0.062,0.002122464,0.004970177,47.90683659
0.0621,0.002114894,0.004952449,47.87580005
0.0622,0.002107364,0.004934816,47.84481977
0.0623,0.002099874,0.004917278,47.81389555
0.0624,0.002092425,0.004899834,47.78302718
0.0625,0.002085015,0.004882483,47.75221446
0.0626,0.002077645,0.004865224,47.72145718
0.0627,0.002070314,0.004848057,47.69075514
0.0628,0.002063022,0.004830982,47.66010815
0.0629,0.002055769,0.004813997,47.62951599
0.063,0.002048554,0.004797102,47.59897848
0.0631,0.002041377,0.004780296,47.56849541
0.0632,0.002034239,0.004763578,47.5380666
0.0633,0.002027137,0.004746949,47.50769183
0.0634,0.002020073,0.004730407,47.47737092
0.0635,0.002013046,0.004713952,47.44710368
0.0636,0.002006056,0.004697583,47.41688992
0.0637,0.001999102,0.0046813,47.38672943
0.0638,0.001992185,0.004665102,47.35662204
0.0639,0.001985304,0.004648987,47.32656754
0.064,0.001978458,0.004632957,47.29656577
0.0641,0.001971648,0.00461701,47.26661652
0.0642,0.001964873,0.004601146,47.23671961
0.0643,0.001958133,0.004585363,47.20687486
0.0644,0.001951429,0.004569662,47.17708208
0.0645,0.001944758,0.004554042,47.14734109
0.0646,0.001938122,0.004538503,47.1176517
0.0647,0.00193152,0.004523043,47.08801374
0.0648,0.001924952,0.004507662,47.05842703
0.0649,0.001918417,0.00449236,47.02889138
0.065,0.001911916,0.004477136,46.99940662
0.0651,0.001905448,0.00446199,46.96997257
0.0652,0.001899013,0.004446921,46.94058905
0.0653,0.001892611,0.004431929,46.9112559
0.0654,0.001886241,0.004417013,46.88197292
0.0655,0.001879903,0.004402172,46.85273996
0.0656,0.001873598,0.004387406,46.82355683
0.0657,0.001867324,0.004372715,46.79442337
0.0658,0.001861082,0.004358098,46.76533941
0.0659,0.001854871,0.004343554,46.73630477
0.066,0.001848692,0.004329083,46.70731928
0.0661,0.001842543,0.004314685,46.67838279
0.0662,0.001836425,0.004300359,46.64949511
0.0663,0.001830338,0.004286105,46.62065608
0.0664,0.001824281,0.004271922,46.59186555
0.0665,0.001818255,0.004257809,46.56312333
0.0666,0.001812258,0.004243766,46.53442928
0.0667,0.001806291,0.004229793,46.50578322
0.0668,0.001800354,0.00421589,46.47718499
0.0669,0.001794446,0.004202055,46.44863444
0.067,0.001788567,0.004188288,46.42013139
0.0671,0.001782717,0.00417459,46.3916757
0.0672,0.001776896,0.004160958,46.3632672
0.0673,0.001771103,0.004147394,46.33490573
0.0674,0.001765339,0.004133896,46.30659115
0.0675,0.001759603,0.004120464,46.27832328
0.0676,0.001753895,0.004107098,46.25010197
0.0677,0.001748215,0.004093797,46.22192708
0.0678,0.001742563,0.004080561,46.19379844
0.0679,0.001736938,0.00406739,46.1657159
0.068,0.001731341,0.004054282,46.13767931
0.0681,0.00172577,0.004041238,46.10968852
0.0682,0.001720227,0.004028257,46.08174338
0.0683,0.00171471,0.004015339,46.05384373
0.0684,0.00170922,0.004002483,46.02598942
0.0685,0.001703757,0.003989689,45.99818032
0.0686,0.001698319,0.003976956,45.97041626
0.0687,0.001692908,0.003964285,45.9426971
0.0688,0.001687523,0.003951674,45.9150227
0.0689,0.001682163,0.003939124,45.88739291
0.069,0.00167683,0.003926634,45.85980758
0.0691,0.001671521,0.003914203,45.83226657
0.0692,0.001666238,0.003901831,45.80476973
0.0693,0.00166098,0.003889519,45.77731693
0.0694,0.001655747,0.003877264,45.74990802
0.0695,0.001650539,0.003865068,45.72254285
0.0696,0.001645355,0.003852929,45.69522129
0.0697,0.001640196,0.003840848,45.6679432
0.0698,0.001635061,0.003828824,45.64070843
0.0699,0.00162995,0.003816857,45.61351686
0.07,0.001624864,0.003804945,45.58636833
0.0701,0.001619801,0.00379309,45.55926271
0.0702,0.001614762,0.00378129,45.53219987
0.0703,0.001609747,0.003769545,45.50517967
0.0704,0.001604755,0.003757856,45.47820197
0.0705,0.001599786,0.00374622,45.45126664
0.0706,0.00159484,0.003734639,45.42437355
0.0707,0.001589918,0.003723112,45.39752255
0.0708,0.001585018,0.003711639,45.37071352
0.0709,0.001580141,0.003700218,45.34394633
0.071,0.001575287,0.00368885,45.31722083
0.0711,0.001570455,0.003677535,45.29053691
0.0712,0.001565645,0.003666272,45.26389443
0.0713,0.001560857,0.003655061,45.23729327
0.0714,0.001556092,0.003643902,45.21073328
0.0715,0.001551348,0.003632794,45.18421435
0.0716,0.001546626,0.003621736,45.15773634
0.0717,0.001541926,0.003610729,45.13129913
0.0718,0.001537247,0.003599773,45.10490259
0.0719,0.00153259,0.003588867,45.0785466
0.072,0.001527953,0.00357801,45.05223103
0.0721,0.001523338,0.003567203,45.02595574
0.0722,0.001518744,0.003556444,44.99972063
0.0723,0.001514171,0.003545735,44.97352557
0.0724,0.001509618,0.003535074,44.94737042
0.0725,0.001505086,0.003524461,44.92125508
0.0726,0.001500574,0.003513897,44.89517941
0.0727,0.001496083,0.003503379,44.8691433
0.0728,0.001491612,0.003492909,44.84314662
